timestamp,station_id,station_code,station_name,line_name,hour,minute,day_of_week,is_weekend,capacity,inflow_ppm,outflow_ppm,line_delay_min,density_pct,target_inflow_15m,target_inflow_30m,target_inflow_60m,target_congestion_level
2026-09-03 14:45:00,14,BLU-06,Innovation Park,Blue Line,14,45,3,0,2400,43,27,0,7.52,45,47,49,NORMAL
2026-09-03 14:45:00,15,BLU-07,Stadium Arena,Blue Line,14,45,3,0,3500,35,36,0,3.19,36,38,40,NORMAL
2026-09-03 14:45:00,16,BLU-08,East terminus,Blue Line,14,45,3,0,1500,33,35,0,7.98,34,36,37,NORMAL
2026-09-03 15:00:00,1,RED-01,Central Terminal,Red Line,15,0,3,0,3000,99,72,0,9.87,103,108,113,NORMAL
2026-09-03 15:00:00,2,RED-02,Financial Plaza,Red Line,15,0,3,0,2500,42,38,0,4.37,44,46,48,NORMAL
2026-09-03 15:00:00,3,RED-03,Tech Hub North,Red Line,15,0,3,0,2200,19,39,0,3.86,19,20,21,NORMAL
2026-09-03 15:00:00,4,RED-04,University Square,Red Line,15,0,3,0,2000,45,55,0,4.02,47,49,51,NORMAL
2026-09-03 15:00:00,5,RED-05,Arts District,Red Line,15,0,3,0,1800,41,39,0,4.95,43,45,47,NORMAL
2026-09-03 15:00:00,6,RED-06,Medical Center,Red Line,15,0,3,0,2000,51,35,0,8.24,53,56,58,NORMAL
2026-09-03 15:00:00,7,RED-07,North Gate,Red Line,15,0,3,0,1600,41,33,0,5.15,43,45,47,NORMAL
2026-09-03 15:00:00,8,RED-08,Suburban North,Red Line,15,0,3,0,1500,23,21,0,6.9,24,25,26,NORMAL
2026-09-03 15:00:00,9,BLU-01,West Port,Blue Line,15,0,3,0,2000,43,20,0,12.01,45,47,49,NORMAL
2026-09-03 15:00:00,10,BLU-02,Maritime Dock,Blue Line,15,0,3,0,1800,34,25,0,5.84,35,37,39,NORMAL
2026-09-03 15:00:00,11,BLU-03,Central Terminal,Blue Line,15,0,3,0,3000,82,51,0,11.97,86,90,94,NORMAL
2026-09-03 15:00:00,12,BLU-04,Civic Center,Blue Line,15,0,3,0,2100,51,41,0,4.42,53,56,58,NORMAL
2026-09-03 15:00:00,13,BLU-05,University Square,Blue Line,15,0,3,0,2000,87,91,0,4.86,91,95,100,NORMAL
2026-09-03 15:00:00,14,BLU-06,Innovation Park,Blue Line,15,0,3,0,2400,35,35,0,4.62,36,38,40,NORMAL
2026-09-03 15:00:00,15,BLU-07,Stadium Arena,Blue Line,15,0,3,0,3500,53,15,0,12.24,55,58,60,NORMAL
2026-09-03 15:00:00,16,BLU-08,East terminus,Blue Line,15,0,3,0,1500,33,25,0,6.2,34,36,37,NORMAL
2026-09-03 15:15:00,1,RED-01,Central Terminal,Red Line,15,15,3,0,3000,93,71,0,6.67,97,102,106,NORMAL
2026-09-03 15:15:00,2,RED-02,Financial Plaza,Red Line,15,15,3,0,2500,37,33,0,4.65,38,40,42,NORMAL
2026-09-03 15:15:00,3,RED-03,Tech Hub North,Red Line,15,15,3,0,2200,40,13,0,12.3,42,44,46,NORMAL
2026-09-03 15:15:00,4,RED-04,University Square,Red Line,15,15,3,0,2000,74,54,0,8.45,77,81,85,NORMAL
2026-09-03 15:15:00,5,RED-05,Arts District,Red Line,15,15,3,0,1800,24,22,0,4.66,25,26,27,NORMAL
2026-09-03 15:15:00,6,RED-06,Medical Center,Red Line,15,15,3,0,2000,26,33,0,5.21,27,28,29,NORMAL
2026-09-03 15:15:00,7,RED-07,North Gate,Red Line,15,15,3,0,1600,41,33,0,5.45,43,45,47,NORMAL
2026-09-03 15:15:00,8,RED-08,Suburban North,Red Line,15,15,3,0,1500,35,23,12,8.73,36,38,40,NORMAL
2026-09-03 15:15:00,9,BLU-01,West Port,Blue Line,15,15,3,0,2000,28,23,0,5.58,29,30,32,NORMAL
2026-09-03 15:15:00,10,BLU-02,Maritime Dock,Blue Line,15,15,3,0,1800,84,15,0,37.05,88,92,96,NORMAL
2026-09-03 15:15:00,11,BLU-03,Central Terminal,Blue Line,15,15,3,0,3000,66,69,0,3.7,69,72,75,NORMAL
2026-09-03 15:15:00,12,BLU-04,Civic Center,Blue Line,15,15,3,0,2100,25,28,0,5.63,26,27,28,NORMAL
2026-09-03 15:15:00,13,BLU-05,University Square,Blue Line,15,15,3,0,2000,56,68,0,4.96,58,61,64,NORMAL
2026-09-03 15:15:00,14,BLU-06,Innovation Park,Blue Line,15,15,3,0,2400,30,32,0,4.35,31,33,34,NORMAL
2026-09-03 15:15:00,15,BLU-07,Stadium Arena,Blue Line,15,15,3,0,3500,48,23,0,6.66,50,52,55,NORMAL
2026-09-03 15:15:00,16,BLU-08,East terminus,Blue Line,15,15,3,0,1500,43,33,0,6.69,45,47,49,NORMAL
2026-09-03 15:30:00,1,RED-01,Central Terminal,Red Line,15,30,3,0,3000,55,38,0,6.44,57,60,63,NORMAL
2026-09-03 15:30:00,2,RED-02,Financial Plaza,Red Line,15,30,3,0,2500,25,11,0,4.98,26,27,28,NORMAL
2026-09-03 15:30:00,3,RED-03,Tech Hub North,Red Line,15,30,3,0,2200,36,19,0,9.09,37,39,41,NORMAL
2026-09-03 15:30:00,4,RED-04,University Square,Red Line,15,30,3,0,2000,50,62,0,5.37,52,55,57,NORMAL
2026-09-03 15:30:00,5,RED-05,Arts District,Red Line,15,30,3,0,1800,36,15,0,12.5,37,39,41,NORMAL
2026-09-03 15:30:00,6,RED-06,Medical Center,Red Line,15,30,3,0,2000,16,32,0,4.91,16,17,18,NORMAL
2026-09-03 15:30:00,7,RED-07,North Gate,Red Line,15,30,3,0,1600,41,21,0,11.83,43,45,47,NORMAL
2026-09-03 15:30:00,8,RED-08,Suburban North,Red Line,15,30,3,0,1500,25,24,0,7.09,26,27,28,NORMAL
2026-09-03 15:30:00,9,BLU-01,West Port,Blue Line,15,30,3,0,2000,20,24,0,4.2,21,22,23,NORMAL
2026-09-03 15:30:00,10,BLU-02,Maritime Dock,Blue Line,15,30,3,0,1800,22,24,0,5.77,23,24,25,NORMAL
2026-09-03 15:30:00,11,BLU-03,Central Terminal,Blue Line,15,30,3,0,3000,70,56,0,4.98,73,77,80,NORMAL
2026-09-03 15:30:00,12,BLU-04,Civic Center,Blue Line,15,30,3,0,2100,65,16,0,24.32,68,71,74,NORMAL
2026-09-03 15:30:00,13,BLU-05,University Square,Blue Line,15,30,3,0,2000,73,62,0,6.3,76,80,83,NORMAL
2026-09-03 15:30:00,14,BLU-06,Innovation Park,Blue Line,15,30,3,0,2400,25,25,0,3.6,26,27,28,NORMAL
2026-09-03 15:30:00,15,BLU-07,Stadium Arena,Blue Line,15,30,3,0,3500,28,24,0,3.11,29,30,32,NORMAL
2026-09-03 15:30:00,16,BLU-08,East terminus,Blue Line,15,30,3,0,1500,32,17,0,8.48,33,35,36,NORMAL
2026-09-03 15:45:00,1,RED-01,Central Terminal,Red Line,15,45,3,0,3000,67,54,0,4.51,70,73,77,NORMAL
2026-09-03 15:45:00,2,RED-02,Financial Plaza,Red Line,15,45,3,0,2500,22,8,0,6.37,23,24,25,NORMAL
2026-09-03 15:45:00,3,RED-03,Tech Hub North,Red Line,15,45,3,0,2200,35,19,0,6.97,36,38,40,NORMAL
2026-09-03 15:45:00,4,RED-04,University Square,Red Line,15,45,3,0,2000,51,70,15,4.98,53,56,58,NORMAL
2026-09-03 15:45:00,5,RED-05,Arts District,Red Line,15,45,3,0,1800,27,24,0,5.56,28,29,31,NORMAL
2026-09-03 15:45:00,6,RED-06,Medical Center,Red Line,15,45,3,0,2000,29,11,0,8.93,30,31,33,NORMAL
2026-09-03 15:45:00,7,RED-07,North Gate,Red Line,15,45,3,0,1600,33,30,0,5.75,34,36,37,NORMAL
2026-09-03 15:45:00,8,RED-08,Suburban North,Red Line,15,45,3,0,1500,13,20,0,7.95,13,14,14,NORMAL
2026-09-03 15:45:00,9,BLU-01,West Port,Blue Line,15,45,3,0,2000,37,28,0,5.86,38,40,42,NORMAL
2026-09-03 15:45:00,10,BLU-02,Maritime Dock,Blue Line,15,45,3,0,1800,26,32,0,6.42,27,28,29,NORMAL
2026-09-03 15:45:00,11,BLU-03,Central Terminal,Blue Line,15,45,3,0,3000,45,61,0,3.87,47,49,51,NORMAL
2026-09-03 15:45:00,12,BLU-04,Civic Center,Blue Line,15,45,3,0,2100,30,8,0,9.82,31,33,34,NORMAL
2026-09-03 15:45:00,13,BLU-05,University Square,Blue Line,15,45,3,0,2000,66,36,0,17.63,69,72,75,NORMAL
2026-09-03 15:45:00,14,BLU-06,Innovation Park,Blue Line,15,45,3,0,2400,24,32,0,3.73,25,26,27,NORMAL
2026-09-03 15:45:00,15,BLU-07,Stadium Arena,Blue Line,15,45,3,0,3500,17,26,0,2.7,17,18,19,NORMAL
2026-09-03 15:45:00,16,BLU-08,East terminus,Blue Line,15,45,3,0,1500,12,24,0,6.06,12,13,13,NORMAL
2026-09-03 16:00:00,1,RED-01,Central Terminal,Red Line,16,0,3,0,3000,41,26,3,5.19,43,45,47,NORMAL
2026-09-03 16:00:00,2,RED-02,Financial Plaza,Red Line,16,0,3,0,2500,26,12,0,5.97,27,28,29,NORMAL
2026-09-03 16:00:00,3,RED-03,Tech Hub North,Red Line,16,0,3,0,2200,26,19,8,5.31,27,28,29,NORMAL
2026-09-03 16:00:00,4,RED-04,University Square,Red Line,16,0,3,0,2000,39,45,0,4.42,40,42,44,NORMAL
2026-09-03 16:00:00,5,RED-05,Arts District,Red Line,16,0,3,0,1800,25,24,0,5.65,26,27,28,NORMAL
2026-09-03 16:00:00,6,RED-06,Medical Center,Red Line,16,0,3,0,2000,26,27,0,4.55,27,28,29,NORMAL
2026-09-03 16:00:00,7,RED-07,North Gate,Red Line,16,0,3,0,1600,21,16,0,6.87,22,23,24,NORMAL
2026-09-03 16:00:00,8,RED-08,Suburban North,Red Line,16,0,3,0,1500,28,22,0,7.96,29,30,32,NORMAL
2026-09-03 16:00:00,9,BLU-01,West Port,Blue Line,16,0,3,0,2000,35,12,0,9.3,36,38,40,NORMAL
2026-09-03 16:00:00,10,BLU-02,Maritime Dock,Blue Line,16,0,3,0,1800,24,10,0,7.04,25,26,27,NORMAL
2026-09-03 16:00:00,11,BLU-03,Central Terminal,Blue Line,16,0,3,0,3000,50,58,0,3.87,52,55,57,NORMAL
2026-09-03 16:00:00,12,BLU-04,Civic Center,Blue Line,16,0,3,0,2100,28,24,0,3.86,29,30,32,NORMAL
2026-09-03 16:00:00,13,BLU-05,University Square,Blue Line,16,0,3,0,2000,37,45,0,5.07,38,40,42,NORMAL
2026-09-03 16:00:00,14,BLU-06,Innovation Park,Blue Line,16,0,3,0,2400,15,26,0,4.97,15,16,17,NORMAL
2026-09-03 16:00:00,15,BLU-07,Stadium Arena,Blue Line,16,0,3,0,3500,34,13,0,6.91,35,37,39,NORMAL
2026-09-03 16:00:00,16,BLU-08,East terminus,Blue Line,16,0,3,0,1500,24,21,0,7.61,25,26,27,NORMAL
2026-09-03 16:15:00,1,RED-01,Central Terminal,Red Line,16,15,3,0,3000,52,26,0,9.95,54,57,59,NORMAL
2026-09-03 16:15:00,2,RED-02,Financial Plaza,Red Line,16,15,3,0,2500,24,19,0,3.38,25,26,27,NORMAL
2026-09-03 16:15:00,3,RED-03,Tech Hub North,Red Line,16,15,3,0,2200,23,7,0,7.77,24,25,26,NORMAL
2026-09-03 16:15:00,4,RED-04,University Square,Red Line,16,15,3,0,2000,34,44,0,5.4,35,37,39,NORMAL
2026-09-03 16:15:00,5,RED-05,Arts District,Red Line,16,15,3,0,1800,16,19,0,5.7,16,17,18,NORMAL
2026-09-03 16:15:00,6,RED-06,Medical Center,Red Line,16,15,3,0,2000,25,39,0,4.01,26,27,28,NORMAL
2026-09-03 16:15:00,7,RED-07,North Gate,Red Line,16,15,3,0,1600,9,32,0,7.09,9,9,10,NORMAL
2026-09-03 16:15:00,8,RED-08,Suburban North,Red Line,16,15,3,0,1500,24,25,0,7.3,25,26,27,NORMAL
2026-09-03 16:15:00,9,BLU-01,West Port,Blue Line,16,15,3,0,2000,21,18,0,5.89,22,23,24,NORMAL
2026-09-03 16:15:00,10,BLU-02,Maritime Dock,Blue Line,16,15,3,0,1800,15,24,0,6.22,15,16,17,NORMAL
2026-09-03 16:15:00,11,BLU-03,Central Terminal,Blue Line,16,15,3,0,3000,56,40,0,4.51,58,61,64,NORMAL
2026-09-03 16:15:00,12,BLU-04,Civic Center,Blue Line,16,15,3,0,2100,59,10,0,27.48,61,64,67,NORMAL
2026-09-03 16:15:00,13,BLU-05,University Square,Blue Line,16,15,3,0,2000,52,48,0,4.4,54,57,59,NORMAL
2026-09-03 16:15:00,14,BLU-06,Innovation Park,Blue Line,16,15,3,0,2400,36,8,0,13.35,37,39,41,NORMAL
2026-09-03 16:15:00,15,BLU-07,Stadium Arena,Blue Line,16,15,3,0,3500,27,16,0,3.67,28,29,31,NORMAL
2026-09-03 16:15:00,16,BLU-08,East terminus,Blue Line,16,15,3,0,1500,34,14,0,14.08,35,37,39,NORMAL
2026-09-03 16:30:00,1,RED-01,Central Terminal,Red Line,16,30,3,0,3000,51,32,0,5.47,53,56,58,NORMAL
2026-09-03 16:30:00,2,RED-02,Financial Plaza,Red Line,16,30,3,0,2500,25,38,0,4.28,26,27,28,NORMAL
2026-09-03 16:30:00,3,RED-03,Tech Hub North,Red Line,16,30,3,0,2200,22,21,0,5.42,23,24,25,NORMAL
2026-09-03 16:30:00,4,RED-04,University Square,Red Line,16,30,3,0,2000,53,60,0,5.76,55,58,60,NORMAL
2026-09-03 16:30:00,5,RED-05,Arts District,Red Line,16,30,3,0,1800,21,19,0,5.05,22,23,24,NORMAL
2026-09-03 16:30:00,6,RED-06,Medical Center,Red Line,16,30,3,0,2000,19,28,0,5.67,19,20,21,NORMAL
2026-09-03 16:30:00,7,RED-07,North Gate,Red Line,16,30,3,0,1600,28,24,0,5.83,29,30,32,NORMAL
2026-09-03 16:30:00,8,RED-08,Suburban North,Red Line,16,30,3,0,1500,30,21,0,7.78,31,33,34,NORMAL
2026-09-03 16:30:00,9,BLU-01,West Port,Blue Line,16,30,3,0,2000,25,31,0,5.25,26,27,28,NORMAL
2026-09-03 16:30:00,10,BLU-02,Maritime Dock,Blue Line,16,30,3,0,1800,11,27,0,5.94,11,12,12,NORMAL
2026-09-03 16:30:00,11,BLU-03,Central Terminal,Blue Line,16,30,3,0,3000,125,23,0,29.36,131,137,143,NORMAL
2026-09-03 16:30:00,12,BLU-04,Civic Center,Blue Line,16,30,3,0,2100,25,20,0,5.23,26,27,28,NORMAL
2026-09-03 16:30:00,13,BLU-05,University Square,Blue Line,16,30,3,0,2000,49,48,0,4.06,51,53,56,NORMAL
2026-09-03 16:30:00,14,BLU-06,Innovation Park,Blue Line,16,30,3,0,2400,30,42,0,3.44,31,33,34,NORMAL
2026-09-03 16:30:00,15,BLU-07,Stadium Arena,Blue Line,16,30,3,0,3500,30,22,0,2.75,31,33,34,NORMAL
2026-09-03 16:30:00,16,BLU-08,East terminus,Blue Line,16,30,3,0,1500,28,31,0,5.51,29,30,32,NORMAL
2026-09-03 16:45:00,1,RED-01,Central Terminal,Red Line,16,45,3,0,3000,63,52,0,3.5,66,69,72,NORMAL
2026-09-03 16:45:00,2,RED-02,Financial Plaza,Red Line,16,45,3,0,2500,37,40,0,4.3,38,40,42,NORMAL
2026-09-03 16:45:00,3,RED-03,Tech Hub North,Red Line,16,45,3,0,2200,24,26,0,4.23,25,26,27,NORMAL
2026-09-03 16:45:00,4,RED-04,University Square,Red Line,16,45,3,0,2000,86,63,0,10.95,90,94,98,NORMAL
2026-09-03 16:45:00,5,RED-05,Arts District,Red Line,16,45,3,0,1800,23,29,0,6.15,24,25,26,NORMAL
2026-09-03 16:45:00,6,RED-06,Medical Center,Red Line,16,45,3,0,2000,49,20,0,14.5,51,53,56,NORMAL
2026-09-03 16:45:00,7,RED-07,North Gate,Red Line,16,45,3,0,1600,44,47,0,6.1,46,48,50,NORMAL
2026-09-03 16:45:00,8,RED-08,Suburban North,Red Line,16,45,3,0,1500,19,25,12,6.84,19,20,21,NORMAL
2026-09-03 16:45:00,9,BLU-01,West Port,Blue Line,16,45,3,0,2000,36,36,0,4.3,37,39,41,NORMAL
2026-09-03 16:45:00,10,BLU-02,Maritime Dock,Blue Line,16,45,3,0,1800,21,37,0,4.79,22,23,24,NORMAL
2026-09-03 16:45:00,11,BLU-03,Central Terminal,Blue Line,16,45,3,0,3000,75,42,0,11.48,78,82,86,NORMAL
2026-09-03 16:45:00,12,BLU-04,Civic Center,Blue Line,16,45,3,0,2100,38,46,0,4.99,39,41,43,NORMAL
2026-09-03 16:45:00,13,BLU-05,University Square,Blue Line,16,45,3,0,2000,52,75,0,5.1,54,57,59,NORMAL
2026-09-03 16:45:00,14,BLU-06,Innovation Park,Blue Line,16,45,3,0,2400,33,26,0,3.46,34,36,37,NORMAL
2026-09-03 16:45:00,15,BLU-07,Stadium Arena,Blue Line,16,45,3,0,3500,33,25,0,3.27,34,36,37,NORMAL
2026-09-03 16:45:00,16,BLU-08,East terminus,Blue Line,16,45,3,0,1500,41,22,0,14.7,43,45,47,NORMAL
2026-09-03 17:00:00,1,RED-01,Central Terminal,Red Line,17,0,3,0,3000,115,111,0,2.78,120,126,132,NORMAL
2026-09-03 17:00:00,2,RED-02,Financial Plaza,Red Line,17,0,3,0,2500,31,49,0,3.28,32,34,35,NORMAL
2026-09-03 17:00:00,3,RED-03,Tech Hub North,Red Line,17,0,3,0,2200,61,36,0,12.89,64,67,70,NORMAL
2026-09-03 17:00:00,4,RED-04,University Square,Red Line,17,0,3,0,2000,65,113,0,4.82,68,71,74,NORMAL
2026-09-03 17:00:00,5,RED-05,Arts District,Red Line,17,0,3,0,1800,57,31,0,13.79,59,62,65,NORMAL
2026-09-03 17:00:00,6,RED-06,Medical Center,Red Line,17,0,3,0,2000,61,63,0,5.78,64,67,70,NORMAL
2026-09-03 17:00:00,7,RED-07,North Gate,Red Line,17,0,3,0,1600,52,54,0,6.56,54,57,59,NORMAL
2026-09-03 17:00:00,8,RED-08,Suburban North,Red Line,17,0,3,0,1500,42,49,0,6.3,44,46,48,NORMAL
2026-09-03 17:00:00,9,BLU-01,West Port,Blue Line,17,0,3,0,2000,34,63,0,4.34,35,37,39,NORMAL
2026-09-03 17:00:00,10,BLU-02,Maritime Dock,Blue Line,17,0,3,0,1800,37,38,0,5.36,38,40,42,NORMAL
2026-09-03 17:00:00,11,BLU-03,Central Terminal,Blue Line,17,0,3,0,3000,98,84,0,5.57,102,107,112,NORMAL
2026-09-03 17:00:00,12,BLU-04,Civic Center,Blue Line,17,0,3,0,2100,40,65,0,4.07,42,44,46,NORMAL
2026-09-03 17:00:00,13,BLU-05,University Square,Blue Line,17,0,3,0,2000,105,133,0,5.92,110,115,120,NORMAL
2026-09-03 17:00:00,14,BLU-06,Innovation Park,Blue Line,17,0,3,0,2400,39,22,0,6.62,40,42,44,NORMAL
2026-09-03 17:00:00,15,BLU-07,Stadium Arena,Blue Line,17,0,3,0,3500,64,27,0,11.0,67,70,73,NORMAL
2026-09-03 17:00:00,16,BLU-08,East terminus,Blue Line,17,0,3,0,1500,38,28,0,6.91,39,41,43,NORMAL
2026-09-03 17:15:00,1,RED-01,Central Terminal,Red Line,17,15,3,0,3000,194,99,0,25.84,203,213,223,NORMAL
2026-09-03 17:15:00,2,RED-02,Financial Plaza,Red Line,17,15,3,0,2500,86,48,0,15.13,90,94,98,NORMAL
2026-09-03 17:15:00,3,RED-03,Tech Hub North,Red Line,17,15,3,0,2200,78,88,5,5.19,81,85,89,NORMAL
2026-09-03 17:15:00,4,RED-04,University Square,Red Line,17,15,3,0,2000,150,191,0,5.16,157,165,172,NORMAL
2026-09-03 17:15:00,5,RED-05,Arts District,Red Line,17,15,3,0,1800,56,84,0,5.89,58,61,64,NORMAL
2026-09-03 17:15:00,6,RED-06,Medical Center,Red Line,17,15,3,0,2000,103,74,8,12.75,108,113,118,NORMAL
2026-09-03 17:15:00,7,RED-07,North Gate,Red Line,17,15,3,0,1600,98,101,0,5.58,102,107,112,NORMAL
2026-09-03 17:15:00,8,RED-08,Suburban North,Red Line,17,15,3,0,1500,106,77,0,21.26,111,116,121,NORMAL
2026-09-03 17:15:00,9,BLU-01,West Port,Blue Line,17,15,3,0,2000,79,32,0,25.68,82,86,90,NORMAL
2026-09-03 17:15:00,10,BLU-02,Maritime Dock,Blue Line,17,15,3,0,1800,83,56,0,14.51,87,91,95,NORMAL
2026-09-03 17:15:00,11,BLU-03,Central Terminal,Blue Line,17,15,3,0,3000,155,135,0,5.74,162,170,178,NORMAL
2026-09-03 17:15:00,12,BLU-04,Civic Center,Blue Line,17,15,3,0,2100,69,68,0,3.9,72,75,79,NORMAL
2026-09-03 17:15:00,13,BLU-05,University Square,Blue Line,17,15,3,0,2000,164,120,0,19.09,172,180,188,NORMAL
2026-09-03 17:15:00,14,BLU-06,Innovation Park,Blue Line,17,15,3,0,2400,84,54,0,13.5,88,92,96,NORMAL
2026-09-03 17:15:00,15,BLU-07,Stadium Arena,Blue Line,17,15,3,0,3500,76,100,0,2.44,79,83,87,NORMAL
2026-09-03 17:15:00,16,BLU-08,East terminus,Blue Line,17,15,3,0,1500,72,64,0,5.89,75,79,82,NORMAL
2026-09-03 17:30:00,1,RED-01,Central Terminal,Red Line,17,30,3,0,3000,175,165,0,2.68,183,192,201,NORMAL
2026-09-03 17:30:00,2,RED-02,Financial Plaza,Red Line,17,30,3,0,2500,92,111,0,3.34,96,101,105,NORMAL
2026-09-03 17:30:00,3,RED-03,Tech Hub North,Red Line,17,30,3,0,2200,135,100,0,17.87,141,148,155,NORMAL
2026-09-03 17:30:00,4,RED-04,University Square,Red Line,17,30,3,0,2000,272,222,0,21.52,285,299,312,NORMAL
2026-09-03 17:30:00,5,RED-05,Arts District,Red Line,17,30,3,0,1800,96,70,0,15.94,100,105,110,NORMAL
2026-09-03 17:30:00,6,RED-06,Medical Center,Red Line,17,30,3,0,2000,88,71,0,7.8,92,96,101,NORMAL
2026-09-03 17:30:00,7,RED-07,North Gate,Red Line,17,30,3,0,1600,100,78,0,15.62,105,110,114,NORMAL
2026-09-03 17:30:00,8,RED-08,Suburban North,Red Line,17,30,3,0,1500,74,92,0,5.35,77,81,85,NORMAL
2026-09-03 17:30:00,9,BLU-01,West Port,Blue Line,17,30,3,0,2000,106,132,0,4.11,111,116,121,NORMAL
2026-09-03 17:30:00,10,BLU-02,Maritime Dock,Blue Line,17,30,3,0,1800,108,143,0,5.84,113,118,124,NORMAL
2026-09-03 17:30:00,11,BLU-03,Central Terminal,Blue Line,17,30,3,0,3000,278,191,0,27.63,291,305,319,NORMAL
2026-09-03 17:30:00,12,BLU-04,Civic Center,Blue Line,17,30,3,0,2100,85,58,0,13.51,89,93,97,NORMAL
2026-09-03 17:30:00,13,BLU-05,University Square,Blue Line,17,30,3,0,2000,243,265,0,4.43,255,267,279,NORMAL
2026-09-03 17:30:00,14,BLU-06,Innovation Park,Blue Line,17,30,3,0,2400,102,139,0,3.74,107,112,117,NORMAL
2026-09-03 17:30:00,15,BLU-07,Stadium Arena,Blue Line,17,30,3,0,3500,121,69,0,13.24,127,133,139,NORMAL
2026-09-03 17:30:00,16,BLU-08,East terminus,Blue Line,17,30,3,0,1500,55,120,0,7.6,57,60,63,NORMAL
2026-09-03 17:45:00,1,RED-01,Central Terminal,Red Line,17,45,3,0,3000,275,279,0,3.68,288,302,316,NORMAL
2026-09-03 17:45:00,2,RED-02,Financial Plaza,Red Line,17,45,3,0,2500,155,176,0,4.13,162,170,178,NORMAL
2026-09-03 17:45:00,3,RED-03,Tech Hub North,Red Line,17,45,3,0,2200,124,187,0,4.86,130,136,142,NORMAL
2026-09-03 17:45:00,4,RED-04,University Square,Red Line,17,45,3,0,2000,223,345,0,5.72,234,245,256,NORMAL
2026-09-03 17:45:00,5,RED-05,Arts District,Red Line,17,45,3,0,1800,159,90,0,42.54,166,174,182,NORMAL
2026-09-03 17:45:00,6,RED-06,Medical Center,Red Line,17,45,3,0,2000,150,62,0,43.13,157,165,172,NORMAL
2026-09-03 17:45:00,7,RED-07,North Gate,Red Line,17,45,3,0,1600,109,90,0,10.03,114,119,125,NORMAL
2026-09-03 17:45:00,8,RED-08,Suburban North,Red Line,17,45,3,0,1500,153,181,0,7.76,160,168,175,NORMAL
2026-09-03 17:45:00,9,BLU-01,West Port,Blue Line,17,45,3,0,2000,156,150,0,5.0,163,171,179,NORMAL
2026-09-03 17:45:00,10,BLU-02,Maritime Dock,Blue Line,17,45,3,0,1800,114,166,0,4.9,119,125,131,NORMAL
2026-09-03 17:45:00,11,BLU-03,Central Terminal,Blue Line,17,45,3,0,3000,308,186,0,45.64,323,338,354,NORMAL
2026-09-03 17:45:00,12,BLU-04,Civic Center,Blue Line,17,45,3,0,2100,161,115,0,20.58,169,177,185,NORMAL
2026-09-03 17:45:00,13,BLU-05,University Square,Blue Line,17,45,3,0,2000,310,305,0,4.12,325,341,356,NORMAL
2026-09-03 17:45:00,14,BLU-06,Innovation Park,Blue Line,17,45,3,0,2400,148,142,0,4.59,155,162,170,NORMAL
2026-09-03 17:45:00,15,BLU-07,Stadium Arena,Blue Line,17,45,3,0,3500,179,122,0,18.18,187,196,205,NORMAL
2026-09-03 17:45:00,16,BLU-08,East terminus,Blue Line,17,45,3,0,1500,80,78,0,7.99,84,88,92,NORMAL
2026-09-03 18:00:00,1,RED-01,Central Terminal,Red Line,18,0,3,0,3000,343,350,0,3.7,360,377,394,NORMAL
2026-09-03 18:00:00,2,RED-02,Financial Plaza,Red Line,18,0,3,0,2500,450,63,0,100.0,472,495,517,CRITICAL
2026-09-03 18:00:00,3,RED-03,Tech Hub North,Red Line,18,0,3,0,2200,121,163,0,4.81,127,133,139,NORMAL
2026-09-03 18:00:00,4,RED-04,University Square,Red Line,18,0,3,0,2000,461,327,0,63.05,484,507,530,MODERATE
2026-09-03 18:00:00,5,RED-05,Arts District,Red Line,18,0,3,0,1800,178,187,0,5.83,186,195,204,NORMAL
2026-09-03 18:00:00,6,RED-06,Medical Center,Red Line,18,0,3,0,2000,99,92,0,4.22,103,108,113,NORMAL
2026-09-03 18:00:00,7,RED-07,North Gate,Red Line,18,0,3,0,1600,164,97,0,47.66,172,180,188,NORMAL
2026-09-03 18:00:00,8,RED-08,Suburban North,Red Line,18,0,3,0,1500,192,170,15,13.33,201,211,220,NORMAL
2026-09-03 18:00:00,9,BLU-01,West Port,Blue Line,18,0,3,0,2000,146,170,0,4.47,153,160,167,NORMAL
2026-09-03 18:00:00,10,BLU-02,Maritime Dock,Blue Line,18,0,3,0,1800,200,182,0,9.96,210,220,229,NORMAL
2026-09-03 18:00:00,11,BLU-03,Central Terminal,Blue Line,18,0,3,0,3000,253,294,0,2.96,265,278,290,NORMAL
2026-09-03 18:00:00,12,BLU-04,Civic Center,Blue Line,18,0,3,0,2100,200,86,0,44.66,210,220,229,NORMAL
2026-09-03 18:00:00,13,BLU-05,University Square,Blue Line,18,0,3,0,2000,449,280,0,93.78,471,493,516,CRITICAL
2026-09-03 18:00:00,14,BLU-06,Innovation Park,Blue Line,18,0,3,0,2400,104,153,0,4.64,109,114,119,NORMAL
2026-09-03 18:00:00,15,BLU-07,Stadium Arena,Blue Line,18,0,3,0,3500,361,90,0,78.47,379,397,415,MODERATE
2026-09-03 18:00:00,16,BLU-08,East terminus,Blue Line,18,0,3,0,1500,137,163,0,6.59,143,150,157,NORMAL
2026-09-03 18:15:00,1,RED-01,Central Terminal,Red Line,18,15,3,0,3000,256,240,0,5.02,268,281,294,NORMAL
2026-09-03 18:15:00,2,RED-02,Financial Plaza,Red Line,18,15,3,0,2500,113,148,0,3.48,118,124,129,NORMAL
